id_transacao,data,area,canal,regiao,cliente,responsavel,receita_bruta,desconto,custo,receita_liquida,margem_bruta,margem_percentual,mes
TX-1515,2026-04-08,Tecnologia,Digital,Sul,Evo Saude,Elisa,26203.08,1356.02,14738.49,24847.06,10108.570000000002,0.40683163319925986,2026-04
TX-1489,2026-04-08,Comercial,Direto,Nordeste,Gama Servicos,Carla,23819.72,1160.98,13396.27,22658.74,9262.470000000001,0.4087813355905933,2026-04
TX-1536,2026-04-10,Tecnologia,Direto,Nordeste,Foco Energia,Felipe,25957.28,1011.86,14700.09,24945.42,10245.329999999998,0.4107098617702167,2026-04
TX-1511,2026-04-10,Tecnologia,Digital,Nordeste,Beta Logistica,Carla,21086.27,1514.39,12668.97,19571.88,6902.910000000002,0.35269529549537404,2026-04
TX-1530,2026-04-10,Operacoes,Direto,Nordeste,Gama Servicos,Ana,26456.09,1726.76,17108.66,24729.33,7620.670000000002,0.3081632215672645,2026-04
TX-1509,2026-04-11,Operacoes,Digital,Sul,Alfa Industria,Felipe,16111.77,842.67,10202.68,15269.1,5066.42,0.3318086855151908,2026-04
TX-1498,2026-04-11,Marketing,Direto,Centro-Oeste,Delta Varejo,Elisa,18813.17,1467.34,12288.18,17345.829999999998,5057.649999999998,0.29157728399275207,2026-04
TX-1512,2026-04-12,Operacoes,Digital,Centro-Oeste,Gama Servicos,Ana,20819.79,359.05,14137.82,20460.74,6322.920000000002,0.3090269462394811,2026-04
TX-1486,2026-04-12,Marketing,Digital,Sul,Alfa Industria,Ana,13366.65,798.7,8988.81,12567.949999999999,3579.1399999999994,0.28478311896530456,2026-04
TX-1526,2026-04-12,Marketing,Direto,Sul,Alfa Industria,Diego,13499.74,666.02,9695.74,12833.72,3137.9799999999996,0.24451055500665433,2026-04
TX-1505,2026-04-13,Tecnologia,Digital,Sul,Beta Logistica,Ana,27791.04,1749.18,17227.67,26041.86,8814.190000000002,0.3384623832552668,2026-04
TX-1523,2026-04-13,Comercial,Direto,Centro-Oeste,Foco Energia,Ana,26256.37,689.12,15358.27,25567.25,10208.98,0.39929910334509966,2026-04
TX-1518,2026-04-13,Comercial,Direto,Nordeste,Foco Energia,Felipe,36138.35,2694.74,18323.22,33443.61,15120.39,0.45211596475380494,2026-04
TX-1490,2026-04-14,Tecnologia,Digital,Sul,Horizonte Tech,Elisa,24443.72,508.46,14506.79,23935.260000000002,9428.470000000001,0.39391550373799994,2026-04
TX-1525,2026-04-14,Comercial,Digital,Nordeste,Beta Logistica,Diego,24648.78,1841.27,12301.42,22807.51,10506.089999999998,0.4606416921443857,2026-04
TX-1519,2026-04-14,Marketing,Parceiros,Nordeste,Beta Logistica,Felipe,18322.23,527.61,12928.58,17794.62,4866.039999999999,0.27345568492049843,2026-04
TX-1516,2026-04-14,Operacoes,Direto,Centro-Oeste,Gama Servicos,Ana,20372.16,832.67,13211.65,19539.49,6327.840000000002,0.3238487800858672,2026-04
TX-1513,2026-04-15,Operacoes,Digital,Sudeste,Alfa Industria,Bruno,18643.84,229.33,13588.44,18414.51,4826.069999999998,0.26207974037864695,2026-04
TX-1507,2026-04-15,Comercial,Digital,Nordeste,Delta Varejo,Bruno,27707.09,2094.2,13993.73,25612.89,11619.16,0.453645020144154,2026-04
TX-1527,2026-04-15,Comercial,Direto,Centro-Oeste,Beta Logistica,Carla,20874.37,267.82,12200.03,20606.55,8406.519999999999,0.4079537816859202,2026-04
TX-1514,2026-04-15,Tecnologia,Digital,Sudeste,Foco Energia,Felipe,19456.5,958.08,10662.66,18498.42,7835.759999999998,0.4235907715361636,2026-04
TX-1497,2026-04-15,Marketing,Direto,Sul,Crescer Educacao,Elisa,12374.01,223.21,8546.81,12150.800000000001,3603.9900000000016,0.2966051618000462,2026-04
TX-1534,2026-04-16,Operacoes,Parceiros,Sul,Evo Saude,Felipe,17924.84,1115.45,11391.12,16809.39,5418.269999999999,0.3223359086796129,2026-04
TX-1504,2026-04-16,Tecnologia,Digital,Nordeste,Evo Saude,Diego,18472.82,745.12,10784.5,17727.7,6943.200000000001,0.39165825233955903,2026-04
TX-1495,2026-04-17,Tecnologia,Parceiros,Sudeste,Evo Saude,Ana,19417.9,346.58,11949.84,19071.32,7121.48,0.3734130621267956,2026-04
TX-1521,2026-04-17,Comercial,Direto,Centro-Oeste,Gama Servicos,Elisa,27860.39,1299.4,14485.54,26560.989999999998,12075.449999999997,0.45463102090697666,2026-04
TX-1503,2026-04-17,Comercial,Digital,Nordeste,Alfa Industria,Diego,25619.71,425.19,14454.31,25194.52,10740.210000000001,0.42629151101112467,2026-04
TX-1537,2026-04-18,Tecnologia,Parceiros,Sul,Evo Saude,Felipe,33063.4,2205.18,18838.3,30858.22,12019.920000000002,0.38952084728153474,2026-04
TX-1510,2026-04-18,Tecnologia,Direto,Sudeste,Beta Logistica,Carla,17028.88,1295.73,9900.23,15733.150000000001,5832.920000000002,0.3707407607503902,2026-04
TX-1496,2026-04-18,Comercial,Direto,Nordeste,Horizonte Tech,Felipe,26479.33,792.81,13949.95,25686.52,11736.57,0.45691553390650036,2026-04
TX-1493,2026-04-19,Tecnologia,Digital,Sul,Evo Saude,Elisa,21503.89,637.4,13144.73,20866.489999999998,7721.759999999998,0.37005552922412915,2026-04
TX-1520,2026-04-19,Comercial,Direto,Sudeste,Foco Energia,Carla,21856.02,1636.69,10931.64,20219.33,9287.690000000002,0.4593470703529742,2026-04
TX-1531,2026-04-20,Operacoes,Digital,Sul,Evo Saude,Carla,17377.08,551.29,12336.08,16825.79,4489.710000000001,0.2668350193363878,2026-04
TX-1522,2026-04-20,Tecnologia,Parceiros,Centro-Oeste,Beta Logistica,Diego,22440.67,1019.22,14291.09,21421.449999999997,7130.359999999997,0.33286075405726495,2026-04
TX-1508,2026-04-20,Comercial,Direto,Sul,Alfa Industria,Felipe,20025.94,342.94,11442.07,19683.0,8240.93,0.41868261951938224,2026-04
TX-1501,2026-04-20,Marketing,Direto,Nordeste,Foco Energia,Elisa,15421.25,1190.18,10851.82,14231.07,3379.25,0.2374557921505551,2026-04
TX-1532,2026-04-21,Tecnologia,Digital,Sul,Horizonte Tech,Bruno,24652.65,1200.26,14693.06,23452.390000000003,8759.330000000004,0.3734941300225692,2026-04
TX-1487,2026-04-22,Tecnologia,Digital,Sul,Gama Servicos,Carla,22099.78,1005.68,12678.42,21094.1,8415.679999999998,0.39895895060704173,2026-04
TX-1538,2026-04-23,Operacoes,Digital,Centro-Oeste,Evo Saude,Felipe,13219.04,1030.93,8513.67,12188.11,3674.4400000000005,0.30147742348895773,2026-04
TX-1491,2026-04-23,Operacoes,Direto,Sudeste,Beta Logistica,Ana,21858.24,856.17,14464.21,21002.070000000003,6537.860000000004,0.3112959817770345,2026-04
TX-1506,2026-04-24,Marketing,Direto,Sudeste,Alfa Industria,Carla,12385.91,345.76,8604.02,12040.15,3436.129999999999,0.2853893016283019,2026-04
TX-1533,2026-04-24,Tecnologia,Digital,Nordeste,Evo Saude,Elisa,19658.92,1167.09,12165.63,18491.829999999998,6326.199999999999,0.3421078389753745,2026-04
TX-1494,2026-04-25,Operacoes,Digital,Sul,Beta Logistica,Bruno,26069.79,514.37,17460.43,25555.420000000002,8094.990000000002,0.3167621584775363,2026-04
TX-1492,2026-04-25,Comercial,Parceiros,Nordeste,Beta Logistica,Felipe,29211.94,1726.1,15022.77,27485.84,12463.07,0.4534360237853382,2026-04
TX-1592,2026-05-01,Tecnologia,Direto,Sudeste,Evo Saude,Elisa,19156.98,626.22,11276.01,18530.76,7254.749999999998,0.39149770435751147,2026-05
TX-1546,2026-05-01,Comercial,Parceiros,Nordeste,Gama Servicos,Bruno,28484.06,1904.25,14303.7,26579.81,12276.11,0.4618584557225955,2026-05
TX-1583,2026-05-01,Comercial,Direto,Centro-Oeste,Horizonte Tech,Diego,25847.25,1397.59,13266.13,24449.66,11183.53,0.45741045069747394,2026-05
TX-1582,2026-05-02,Tecnologia,Direto,Nordeste,Beta Logistica,Bruno,22156.12,245.73,14012.68,21910.39,7897.709999999999,0.3604550170033486,2026-05
TX-1548,2026-05-02,Operacoes,Digital,Nordeste,Gama Servicos,Diego,19458.67,1209.74,12099.35,18248.929999999997,6149.579999999996,0.3369830450333251,2026-05
TX-1541,2026-05-02,Comercial,Direto,Centro-Oeste,Evo Saude,Bruno,18771.02,403.7,9394.49,18367.32,8972.83,0.48852146094258714,2026-05
TX-1553,2026-05-05,Comercial,Direto,Centro-Oeste,Horizonte Tech,Diego,26241.95,864.04,15188.9,25377.91,10189.01,0.4014912969586542,2026-05
TX-1568,2026-05-05,Operacoes,Digital,Centro-Oeste,Horizonte Tech,Diego,17232.71,1057.98,10735.14,16174.73,5439.59,0.3363017497046319,2026-05
TX-1543,2026-05-06,Tecnologia,Direto,Sudeste,Beta Logistica,Felipe,17466.58,761.64,9495.13,16704.940000000002,7209.810000000003,0.4315974795479662,2026-05
TX-1555,2026-05-07,Tecnologia,Digital,Centro-Oeste,Beta Logistica,Elisa,19621.15,1114.31,11311.38,18506.84,7195.460000000001,0.3888000328527183,2026-05
TX-1585,2026-05-07,Operacoes,Direto,Nordeste,Evo Saude,Ana,30429.62,1941.29,19606.38,28488.329999999998,8881.949999999997,0.3117750320920882,2026-05
TX-1576,2026-05-08,Comercial,Direto,Centro-Oeste,Alfa Industria,Carla,17436.16,573.38,8611.18,16862.78,8251.599999999999,0.4893380569514635,2026-05
TX-1554,2026-05-08,Operacoes,Digital,Nordeste,Evo Saude,Bruno,24584.1,520.73,16320.23,24063.37,7743.139999999999,0.3217811968980238,2026-05
TX-1584,2026-05-08,Comercial,Parceiros,Centro-Oeste,Delta Varejo,Ana,30050.57,430.07,16119.2,29620.5,13501.3,0.45580932124710927,2026-05
TX-1547,2026-05-08,Operacoes,Direto,Sul,Evo Saude,Carla,18715.91,589.43,12940.18,18126.48,5186.299999999999,0.28611732669553047,2026-05
TX-1544,2026-05-08,Marketing,Direto,Sudeste,Gama Servicos,Felipe,19665.32,670.25,14010.38,18995.07,4984.6900000000005,0.26242019639832864,2026-05
TX-1581,2026-05-09,Comercial,Parceiros,Nordeste,Delta Varejo,Elisa,24101.43,1189.72,12911.92,22911.71,9999.789999999999,0.43644887265071003,2026-05
TX-1559,2026-05-10,Comercial,Digital,Sul,Evo Saude,Bruno,31151.06,959.86,17805.52,30191.2,12385.68,0.41024139484353056,2026-05
TX-1540,2026-05-10,Tecnologia,Digital,Centro-Oeste,Delta Varejo,Carla,21295.92,374.83,13143.11,20921.089999999997,7777.979999999996,0.3717769963228492,2026-05
TX-1549,2026-05-11,Operacoes,Direto,Sul,Foco Energia,Elisa,22033.7,1455.32,14115.98,20578.38,6462.4000000000015,0.3140383256602318,2026-05
TX-1573,2026-05-12,Comercial,Direto,Sudeste,Alfa Industria,Elisa,27148.51,1899.17,14286.61,25249.339999999997,10962.729999999996,0.4341788735863986,2026-05
TX-1572,2026-05-12,Tecnologia,Digital,Centro-Oeste,Gama Servicos,Elisa,21221.4,1660.52,12102.49,19560.88,7458.390000000001,0.381291128006511,2026-05
TX-1590,2026-05-12,Tecnologia,Parceiros,Sul,Beta Logistica,Carla,23866.58,851.37,14306.86,23015.210000000003,8708.350000000002,0.3783736928752769,2026-05
TX-1593,2026-05-12,Tecnologia,Parceiros,Centro-Oeste,Foco Energia,Carla,19123.03,340.51,10788.27,18782.52,7994.25,0.4256218015473962,2026-05
TX-1550,2026-05-12,Comercial,Direto,Sul,Alfa Industria,Carla,26854.34,885.25,14211.12,25969.09,11757.97,0.4527678867453576,2026-05
TX-1587,2026-05-12,Operacoes,Direto,Sul,Foco Energia,Elisa,18224.12,782.05,11642.58,17442.07,5799.49,0.3325000988988119,2026-05
TX-1575,2026-05-12,Operacoes,Direto,Sul,Alfa Industria,Felipe,15435.35,525.84,10236.54,14909.51,4672.969999999999,0.3134221044152356,2026-05
TX-1556,2026-05-13,Operacoes,Parceiros,Centro-Oeste,Delta Varejo,Carla,17151.07,299.24,11185.84,16851.829999999998,5665.989999999998,0.3362240184003754,2026-05
TX-1552,2026-05-13,Tecnologia,Direto,Sudeste,Beta Logistica,Diego,25210.91,1903.14,14427.31,23307.77,8880.460000000001,0.38100856495494856,2026-05
TX-1578,2026-05-13,Operacoes,Digital,Nordeste,Alfa Industria,Elisa,15009.17,982.65,8757.29,14026.52,5269.23,0.37566196034369176,2026-05
TX-1566,2026-05-13,Operacoes,Direto,Sudeste,Delta Varejo,Elisa,22068.93,683.23,15065.93,21385.7,6319.77,0.29551382465853354,2026-05
TX-1545,2026-05-13,Marketing,Parceiros,Nordeste,Alfa Industria,Felipe,7984.5,367.31,5343.85,7617.19,2273.3399999999992,0.29844864050916403,2026-05
TX-1560,2026-05-14,Comercial,Direto,Sudeste,Beta Logistica,Felipe,27762.83,585.72,15268.38,27177.11,11908.730000000001,0.4381897118567795,2026-05
TX-1557,2026-05-15,Comercial,Parceiros,Nordeste,Foco Energia,Bruno,28708.48,722.45,15023.7,27986.03,12962.329999999998,0.46317144661104126,2026-05
TX-1589,2026-05-16,Marketing,Parceiros,Sudeste,Alfa Industria,Bruno,15351.44,940.47,10376.97,14410.970000000001,4034.000000000002,0.27992563998120884,2026-05
TX-1580,2026-05-16,Marketing,Digital,Sudeste,Beta Logistica,Elisa,11445.28,216.91,8446.97,11228.37,2781.4000000000015,0.24771182282023135,2026-05
TX-1558,2026-05-17,Comercial,Digital,Sul,Crescer Educacao,Bruno,26988.56,603.25,14302.34,26385.31,12082.970000000001,0.4579430751429489,2026-05
TX-1542,2026-05-19,Tecnologia,Parceiros,Nordeste,Horizonte Tech,Carla,23613.03,737.93,14312.82,22875.1,8562.279999999999,0.3743056860953613,2026-05
TX-1562,2026-05-19,Tecnologia,Direto,Sudeste,Crescer Educacao,Felipe,23889.21,840.79,14879.86,23048.42,8168.559999999998,0.3544086753018211,2026-05
TX-1570,2026-05-19,Operacoes,Digital,Centro-Oeste,Gama Servicos,Felipe,18965.99,1319.51,12292.36,17646.480000000003,5354.120000000003,0.3034100851841275,2026-05
TX-1569,2026-05-19,Marketing,Digital,Centro-Oeste,Evo Saude,Carla,20769.38,1269.4,13880.64,19499.98,5619.34,0.2881715776118745,2026-05
TX-1579,2026-05-19,Marketing,Parceiros,Sudeste,Crescer Educacao,Diego,11082.31,759.45,7739.5,10322.859999999999,2583.3599999999988,0.2502562274408448,2026-05
TX-1563,2026-05-20,Marketing,Digital,Sudeste,Alfa Industria,Elisa,21226.83,1061.47,14494.79,20165.36,5670.57,0.2812035093844097,2026-05
TX-1577,2026-05-20,Tecnologia,Parceiros,Centro-Oeste,Crescer Educacao,Felipe,20308.63,1144.26,11816.38,19164.370000000003,7347.990000000003,0.38341933494291763,2026-05
TX-1564,2026-05-20,Comercial,Direto,Nordeste,Crescer Educacao,Carla,22609.68,996.93,11348.81,21612.75,10263.94,0.47490208326103805,2026-05
TX-1586,2026-05-21,Operacoes,Digital,Nordeste,Evo Saude,Diego,17060.21,493.93,12088.2,16566.28,4478.079999999998,0.2703129489541405,2026-05
TX-1591,2026-05-21,Tecnologia,Digital,Sudeste,Horizonte Tech,Elisa,25566.61,401.42,16447.9,25165.190000000002,8717.29,0.346402709456992,2026-05
TX-1574,2026-05-22,Comercial,Direto,Nordeste,Evo Saude,Elisa,24836.57,786.57,13726.22,24050.0,10323.78,0.4292632016632017,2026-05
TX-1588,2026-05-22,Comercial,Parceiros,Nordeste,Foco Energia,Ana,22379.1,667.09,11747.4,21712.01,9964.609999999999,0.45894461176095624,2026-05
TX-1561,2026-05-23,Marketing,Parceiros,Sudeste,Crescer Educacao,Ana,18225.79,489.06,12661.8,17736.73,5074.93,0.28612545830037445,2026-05
TX-1567,2026-05-23,Comercial,Direto,Sudeste,Foco Energia,Bruno,28054.68,1624.41,15264.37,26430.27,11165.9,0.4224663614862807,2026-05
TX-1565,2026-05-24,Operacoes,Parceiros,Sudeste,Gama Servicos,Diego,19884.01,253.0,14354.09,19631.01,5276.919999999998,0.2688053238218512,2026-05
TX-1551,2026-05-25,Marketing,Digital,Sul,Crescer Educacao,Ana,15619.24,1196.27,10638.55,14422.97,3784.42,0.26238839850599427,2026-05
TX-1571,2026-05-25,Comercial,Direto,Centro-Oeste,Delta Varejo,Diego,31106.15,1959.2,16794.04,29146.95,12352.91,0.42381484169012534,2026-05
TX-1609,2026-06-02,Comercial,Parceiros,Sul,Alfa Industria,Diego,21429.87,1192.08,11465.77,20237.79,8772.02,0.43344752564385736,2026-06
TX-1618,2026-06-02,Tecnologia,Digital,Centro-Oeste,Delta Varejo,Diego,25733.0,1782.74,14879.45,23950.26,9070.809999999998,0.3787353456705688,2026-06
TX-1634,2026-06-02,Operacoes,Parceiros,Nordeste,Delta Varejo,Carla,19288.73,907.11,12764.66,18381.62,5616.959999999999,0.3055748078787397,2026-06
TX-1624,2026-06-02,Comercial,Direto,Centro-Oeste,Delta Varejo,Bruno,24186.57,1341.02,13574.69,22845.55,9270.859999999999,0.4058059447025788,2026-06
TX-1622,2026-06-04,Operacoes,Digital,Nordeste,Crescer Educacao,Elisa,17568.14,896.49,12155.18,16671.649999999998,4516.4699999999975,0.27090719874757435,2026-06
TX-1610,2026-06-04,Comercial,Parceiros,Sudeste,Horizonte Tech,Carla,16266.96,244.47,8721.24,16022.49,7301.25,0.4556875991184891,2026-06
TX-1647,2026-06-04,Comercial,Digital,Nordeste,Delta Varejo,Bruno,21444.46,1119.92,11771.22,20324.54,8553.320000000002,0.42083707675548876,2026-06
TX-1620,2026-06-05,Tecnologia,Parceiros,Sul,Delta Varejo,Diego,15450.81,1181.56,8496.18,14269.25,5773.07,0.4045811798097307,2026-06
TX-1627,2026-06-05,Comercial,Parceiros,Nordeste,Evo Saude,Felipe,28559.83,1467.27,13655.44,27092.56,13437.12,0.4959708495616509,2026-06
TX-1635,2026-06-07,Comercial,Digital,Sudeste,Delta Varejo,Diego,23099.92,934.53,12204.41,22165.39,9960.98,0.44939340115378074,2026-06
TX-1597,2026-06-08,Tecnologia,Digital,Centro-Oeste,Gama Servicos,Elisa,22685.82,532.25,13587.04,22153.57,8566.529999999999,0.3866884660124756,2026-06
TX-1605,2026-06-08,Tecnologia,Direto,Sudeste,Alfa Industria,Diego,18445.76,1403.83,11070.34,17041.93,5971.59,0.35040573456175445,2026-06
TX-1628,2026-06-08,Comercial,Digital,Nordeste,Alfa Industria,Felipe,26942.85,1325.07,13599.01,25617.78,12018.769999999999,0.4691573586782305,2026-06
TX-1646,2026-06-08,Comercial,Direto,Nordeste,Crescer Educacao,Carla,21358.06,1236.99,10892.12,20121.07,9228.949999999999,0.4586709354919991,2026-06
TX-1594,2026-06-09,Comercial,Digital,Nordeste,Horizonte Tech,Carla,31926.66,363.92,18051.43,31562.74,13511.310000000001,0.4280778538238442,2026-06
TX-1630,2026-06-09,Tecnologia,Digital,Centro-Oeste,Crescer Educacao,Diego,23803.95,684.39,15118.23,23119.56,8001.330000000002,0.3460848735875597,2026-06
TX-1606,2026-06-09,Marketing,Direto,Nordeste,Beta Logistica,Ana,17938.71,312.5,12728.31,17626.21,4897.9,0.2778759585866729,2026-06
TX-1603,2026-06-09,Operacoes,Digital,Sudeste,Gama Servicos,Bruno,30326.87,501.16,21184.37,29825.71,8641.34,0.28972788912652875,2026-06
TX-1625,2026-06-10,Comercial,Digital,Centro-Oeste,Crescer Educacao,Diego,29705.19,940.93,15904.16,28764.26,12860.099999999999,0.4470860713955443,2026-06
TX-1616,2026-06-11,Comercial,Parceiros,Nordeste,Foco Energia,Diego,28027.96,1842.91,13944.07,26185.05,12240.98,0.4674797260268741,2026-06
TX-1636,2026-06-11,Tecnologia,Digital,Sudeste,Alfa Industria,Elisa,25772.65,1305.67,15229.73,24466.980000000003,9237.250000000004,0.3775394429553628,2026-06
TX-1633,2026-06-11,Tecnologia,Direto,Centro-Oeste,Gama Servicos,Elisa,23411.77,267.5,14367.59,23144.27,8776.68,0.3792161083499285,2026-06
TX-1637,2026-06-12,Comercial,Direto,Sul,Beta Logistica,Diego,25847.44,765.5,14562.64,25081.94,10519.3,0.41939738313703007,2026-06
TX-1599,2026-06-13,Tecnologia,Direto,Sul,Delta Varejo,Diego,27743.02,1027.77,16704.19,26715.25,10011.060000000001,0.3747320350736003,2026-06
TX-1631,2026-06-13,Marketing,Parceiros,Centro-Oeste,Evo Saude,Ana,18764.6,1352.79,12625.13,17411.809999999998,4786.6799999999985,0.27490996053827826,2026-06
TX-1617,2026-06-13,Marketing,Direto,Nordeste,Gama Servicos,Ana,16611.48,578.98,11657.56,16032.5,4374.9400000000005,0.2728794635895837,2026-06
TX-1644,2026-06-14,Operacoes,Parceiros,Nordeste,Beta Logistica,Elisa,20030.12,466.79,13225.54,19563.329999999998,6337.789999999997,0.3239627404945885,2026-06
TX-1615,2026-06-14,Comercial,Digital,Sudeste,Horizonte Tech,Bruno,28533.76,460.58,16718.82,28073.179999999997,11354.359999999997,0.4044557830641202,2026-06
TX-1614,2026-06-14,Operacoes,Direto,Sul,Evo Saude,Bruno,20757.98,458.04,13842.99,20299.94,6456.949999999999,0.31807729480973834,2026-06
TX-1598,2026-06-14,Tecnologia,Parceiros,Nordeste,Gama Servicos,Ana,27426.72,1834.94,15907.09,25591.780000000002,9684.690000000002,0.3784297145411535,2026-06
TX-1608,2026-06-15,Marketing,Direto,Nordeste,Beta Logistica,Felipe,17478.96,813.33,11579.86,16665.629999999997,5085.769999999997,0.3051651812742751,2026-06
TX-1602,2026-06-16,Tecnologia,Parceiros,Sudeste,Crescer Educacao,Carla,17807.09,813.99,10409.96,16993.1,6583.139999999999,0.3874007685472339,2026-06
TX-1632,2026-06-16,Tecnologia,Digital,Centro-Oeste,Foco Energia,Ana,25322.32,1668.49,14569.78,23653.829999999998,9084.049999999997,0.384041400483558,2026-06
TX-1638,2026-06-16,Comercial,Parceiros,Centro-Oeste,Horizonte Tech,Bruno,24323.54,931.37,13193.36,23392.170000000002,10198.810000000001,0.43599247098494925,2026-06
TX-1612,2026-06-17,Comercial,Digital,Sul,Crescer Educacao,Felipe,34454.01,1163.73,19514.63,33290.28,13775.649999999998,0.4138039692066272,2026-06
TX-1639,2026-06-18,Marketing,Parceiros,Nordeste,Evo Saude,Felipe,14525.22,947.53,10084.82,13577.689999999999,3492.869999999999,0.25725068108050775,2026-06
TX-1645,2026-06-18,Tecnologia,Direto,Sudeste,Alfa Industria,Elisa,27343.88,490.66,17123.21,26853.22,9730.010000000002,0.36234053122865717,2026-06
TX-1623,2026-06-18,Marketing,Parceiros,Sul,Horizonte Tech,Bruno,17477.88,655.42,12387.15,16822.460000000003,4435.310000000003,0.2636540672410576,2026-06
TX-1595,2026-06-18,Tecnologia,Digital,Centro-Oeste,Delta Varejo,Bruno,22410.82,1772.3,13340.45,20638.52,7298.07,0.35361401883468385,2026-06
TX-1607,2026-06-18,Comercial,Direto,Sul,Alfa Industria,Ana,20552.74,335.53,11118.58,20217.210000000003,9098.630000000003,0.45004379931751226,2026-06
TX-1629,2026-06-18,Operacoes,Parceiros,Centro-Oeste,Horizonte Tech,Elisa,20566.38,952.24,12793.95,19614.14,6820.189999999999,0.34771802383382594,2026-06
TX-1626,2026-06-19,Operacoes,Digital,Nordeste,Gama Servicos,Carla,22203.95,498.91,14427.52,21705.04,7277.52,0.33529171104959954,2026-06
TX-1619,2026-06-19,Comercial,Parceiros,Sudeste,Crescer Educacao,Bruno,22395.42,977.32,12029.58,21418.1,9388.519999999999,0.4383451379907648,2026-06
TX-1604,2026-06-19,Operacoes,Direto,Centro-Oeste,Horizonte Tech,Felipe,18592.95,1333.49,12716.84,17259.46,4542.619999999999,0.2631959516694033,2026-06
TX-1621,2026-06-21,Operacoes,Parceiros,Centro-Oeste,Delta Varejo,Felipe,21881.31,1679.16,14060.43,20202.15,6141.720000000001,0.3040131867152754,2026-06
TX-1596,2026-06-21,Comercial,Digital,Centro-Oeste,Evo Saude,Elisa,22312.75,1028.84,11758.77,21283.91,9525.14,0.44752773339109214,2026-06
TX-1600,2026-06-22,Tecnologia,Digital,Sudeste,Crescer Educacao,Bruno,23939.34,960.81,14893.09,22978.53,8085.439999999999,0.35186933193724745,2026-06
TX-1613,2026-06-22,Comercial,Digital,Sudeste,Delta Varejo,Ana,23350.15,534.48,14052.7,22815.670000000002,8762.970000000001,0.38407682088669765,2026-06
TX-1641,2026-06-23,Operacoes,Digital,Sul,Beta Logistica,Ana,28567.6,553.47,19865.77,28014.129999999997,8148.359999999997,0.29086607365640116,2026-06
TX-1643,2026-06-23,Comercial,Digital,Sudeste,Alfa Industria,Diego,32189.57,783.93,16978.08,31405.64,14427.559999999998,0.45939391778037314,2026-06
TX-1640,2026-06-23,Operacoes,Digital,Sul,Delta Varejo,Carla,18508.42,1125.36,12002.9,17383.059999999998,5380.159999999998,0.3095059212819837,2026-06
TX-1601,2026-06-24,Comercial,Direto,Sudeste,Alfa Industria,Felipe,30596.18,1455.25,15897.72,29140.93,13243.210000000001,0.45445392442863014,2026-06
TX-1611,2026-06-25,Marketing,Direto,Sudeste,Beta Logistica,Ana,17572.67,274.97,12340.82,17297.699999999997,4956.879999999997,0.2865629534562397,2026-06
TX-1642,2026-06-25,Operacoes,Parceiros,Centro-Oeste,Alfa Industria,Ana,22008.06,1507.82,13921.57,20500.24,6578.670000000002,0.32090697474761276,2026-06
